zpid,imgSrc,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,isShowcaseListing,timeOnZillow,is_FSBA,datePriceChanged,priceReduction,priceChange,videoCount,is_newHome,newConstructionType,streetName,homeDetailUrl,price_to_rent_ratio
1836912,https://photos.zillowstatic.com/fp/6cfebbae7cd5167ce54f257e33383121-p_e.jpg,/homedetails/4904-Dupont-Ave-S-Minneapolis-MN-55419/1836912_zpid/,4904 Dupont Ave S,55419,Minneapolis,MN,44.913887,-93.293785,600000.0,1685084400000,3.0,4.0,2736.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,619100.0,3800,False,False,RECENTLY_SOLD,600000.0,True,False,False,USD,USA,627000.0,5227.2,sqft,False,,,1681455600000.0,,-25000.0,,,,4904 Dupont Ave S,https://www.zillow.com/homedetails/4904-Dupont-Ave-S-Minneapolis-MN-55419/1836912_zpid/,162.92105263157896
1911403,https://photos.zillowstatic.com/fp/a3ca68ff126c6bb3d3077c53d24a7424-p_e.jpg,/homedetails/5440-11th-Ave-S-Minneapolis-MN-55417/1911403_zpid/,5440 11th Ave S,55417,Minneapolis,MN,44.903854,-93.25923,485000.0,1685084400000,3.0,5.0,2170.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,500500.0,2900,False,False,RECENTLY_SOLD,485000.0,True,False,False,USD,USA,457000.0,6250.0,sqft,False,,,,,,,,,5440 11th Ave S,https://www.zillow.com/homedetails/5440-11th-Ave-S-Minneapolis-MN-55417/1911403_zpid/,172.58620689655172
1712315,https://photos.zillowstatic.com/fp/946f985893f50e09b0d7e63ba57e1d4f-p_e.jpg,/homedetails/3440-5th-Ave-S-Minneapolis-MN-55408/1712315_zpid/,3440 5th Ave S,55408,Minneapolis,MN,44.940056,-93.26929,366000.0,1684998000000,3.0,3.0,2069.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,377700.0,2600,False,False,RECENTLY_SOLD,366000.0,True,False,False,USD,USA,317000.0,5227.2,sqft,False,,,,,,,,,3440 5th Ave S,https://www.zillow.com/homedetails/3440-5th-Ave-S-Minneapolis-MN-55408/1712315_zpid/,145.26923076923077
1728599,https://photos.zillowstatic.com/fp/f4037343c1a3850c6aa33dde6de66df5-p_e.jpg,/homedetails/3623-Upton-Ave-N-Minneapolis-MN-55412/1728599_zpid/,3623 Upton Ave N,55412,Minneapolis,MN,45.0212,-93.314995,305000.0,1684998000000,2.0,3.0,2196.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,314700.0,2499,False,False,RECENTLY_SOLD,305000.0,True,False,False,USD,USA,310000.0,5662.8,sqft,False,,,,,,,,,3623 Upton Ave N,https://www.zillow.com/homedetails/3623-Upton-Ave-N-Minneapolis-MN-55412/1728599_zpid/,125.93037214885955
1801802,https://photos.zillowstatic.com/fp/93a5466bdf2495a5cac6c9dd2def47bc-p_e.jpg,/homedetails/4021-22nd-Ave-S-Minneapolis-MN-55407/1801802_zpid/,4021 22nd Ave S,55407,Minneapolis,MN,44.92977,-93.24064,735000.0,1684998000000,4.0,4.0,2854.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,758400.0,3887,False,False,RECENTLY_SOLD,735000.0,True,False,False,USD,USA,674000.0,5227.2,sqft,False,,,,,,,,,4021 22nd Ave S,https://www.zillow.com/homedetails/4021-22nd-Ave-S-Minneapolis-MN-55407/1801802_zpid/,195.11191149987135
1820677,https://photos.zillowstatic.com/fp/6502a67feeeee8f21359d374f3b3e1ab-p_e.jpg,/homedetails/5333-13th-Ave-S-Minneapolis-MN-55417/1820677_zpid/,5333 13th Ave S,55417,Minneapolis,MN,44.90605,-93.25593,515000.0,1684998000000,3.0,4.0,2105.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,531400.0,2800,False,False,RECENTLY_SOLD,515000.0,True,False,False,USD,USA,515000.0,5227.2,sqft,False,,,,,,,,,5333 13th Ave S,https://www.zillow.com/homedetails/5333-13th-Ave-S-Minneapolis-MN-55417/1820677_zpid/,189.78571428571428
1912408,https://photos.zillowstatic.com/fp/476b03131e5b0538ff3f50a0d256119f-p_e.jpg,/homedetails/6021-Oakland-Ave-Minneapolis-MN-55417/1912408_zpid/,6021 Oakland Ave,55417,Minneapolis,MN,44.89352,-93.266205,405000.0,1684998000000,2.0,4.0,2000.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,417900.0,2731,False,False,RECENTLY_SOLD,405000.0,True,False,False,USD,USA,348000.0,6534.0,sqft,False,,,,,,,,,6021 Oakland Ave,https://www.zillow.com/homedetails/6021-Oakland-Ave-Minneapolis-MN-55417/1912408_zpid/,153.02087147564995
1959499,https://photos.zillowstatic.com/fp/1e6c016c60237e592ce07016dbe8eaba-p_e.jpg,/homedetails/37-Sheridan-Ave-S-Minneapolis-MN-55405/1959499_zpid/,37 Sheridan Ave S,55405,Minneapolis,MN,44.976032,-93.31182,530000.0,1684998000000,3.0,3.0,2280.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,546900.0,2999,False,False,RECENTLY_SOLD,530000.0,True,False,False,USD,USA,509000.0,5227.2,sqft,False,,,,,,,,,37 Sheridan Ave S,https://www.zillow.com/homedetails/37-Sheridan-Ave-S-Minneapolis-MN-55405/1959499_zpid/,182.36078692897632
1959898,https://photos.zillowstatic.com/fp/feb3f3a858b244b39f019f9fbfa8db78-p_e.jpg,/homedetails/2320-Mount-View-Ave-Minneapolis-MN-55405/1959898_zpid/,2320 Mount View Ave,55405,Minneapolis,MN,44.971973,-93.31069,565000.0,1684911600000,3.0,3.0,2128.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,583000.0,2999,False,False,RECENTLY_SOLD,565000.0,True,False,False,USD,USA,530000.0,7405.2,sqft,False,,,,,,,,,2320 Mount View Ave,https://www.zillow.com/homedetails/2320-Mount-View-Ave-Minneapolis-MN-55405/1959898_zpid/,194.39813271090364
1782540,https://photos.zillowstatic.com/fp/b35747039b8dc24831f0a7e6bd5f2c47-p_e.jpg,/homedetails/4231-Grand-Ave-S-Minneapolis-MN-55409/1782540_zpid/,4231 Grand Ave S,55409,Minneapolis,MN,44.925816,-93.28405,647000.0,1684825200000,2.0,5.0,2709.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,667600.0,3427,False,False,RECENTLY_SOLD,647000.0,True,False,False,USD,USA,536000.0,5227.2,sqft,False,,,,,,,,,4231 Grand Ave S,https://www.zillow.com/homedetails/4231-Grand-Ave-S-Minneapolis-MN-55409/1782540_zpid/,194.8059527283338
1727066,https://photos.zillowstatic.com/fp/0a1c2297927a2f848d3cf63ab5292513-p_e.jpg,/homedetails/4011-Upton-Ave-N-Minneapolis-MN-55412/1727066_zpid/,4011 Upton Ave N,55412,Minneapolis,MN,45.028084,-93.315155,315000.0,1684738800000,2.0,4.0,2393.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,325000.0,2495,False,False,RECENTLY_SOLD,315000.0,True,False,False,USD,USA,290000.0,5227.2,sqft,False,,,,,,,,,4011 Upton Ave N,https://www.zillow.com/homedetails/4011-Upton-Ave-N-Minneapolis-MN-55412/1727066_zpid/,130.26052104208418
2001143,https://photos.zillowstatic.com/fp/a77cf33ce0d312f31c3461779bcfd02b-p_e.jpg,/homedetails/2624-Humboldt-Ave-S-Minneapolis-MN-55408/2001143_zpid/,2624 Humboldt Ave S,55408,Minneapolis,MN,44.954773,-93.29915,710000.0,1684738800000,3.0,6.0,3066.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,732600.0,3757,False,False,RECENTLY_SOLD,710000.0,True,False,False,USD,USA,719000.0,7405.2,sqft,False,,,,,,,,,2624 Humboldt Ave S,https://www.zillow.com/homedetails/2624-Humboldt-Ave-S-Minneapolis-MN-55408/2001143_zpid/,194.99600745275487
1712579,https://photos.zillowstatic.com/fp/24624491c88a948c9f6e03b669d89b2c-p_e.jpg,/homedetails/3720-3rd-Ave-S-Minneapolis-MN-55409/1712579_zpid/,3720 3rd Ave S,55409,Minneapolis,MN,44.935272,-93.27311,436000.0,1684479600000,4.0,5.0,2924.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,449900.0,3996,False,False,RECENTLY_SOLD,436000.0,True,False,False,USD,USA,380000.0,5227.2,sqft,False,,,,,,,,,3720 3rd Ave S,https://www.zillow.com/homedetails/3720-3rd-Ave-S-Minneapolis-MN-55409/1712579_zpid/,112.58758758758759
1718895,https://photos.zillowstatic.com/fp/b3897d78013a74117e77cde4f64e19b2-p_e.jpg,/homedetails/4310-Girard-Ave-N-Minneapolis-MN-55412/1718895_zpid/,4310 Girard Ave N,55412,Minneapolis,MN,45.03367,-93.29668,285000.0,1684479600000,2.0,3.0,2047.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,294100.0,2194,False,False,RECENTLY_SOLD,285000.0,True,False,False,USD,USA,268000.0,7840.8,sqft,False,,,,,,,,,4310 Girard Ave N,https://www.zillow.com/homedetails/4310-Girard-Ave-N-Minneapolis-MN-55412/1718895_zpid/,134.04740200546945
1782876,https://photos.zillowstatic.com/fp/a1dcb59dce72890c0d77e514f8998c07-p_e.jpg,/homedetails/4414-Pleasant-Ave-Minneapolis-MN-55419/1782876_zpid/,4414 Pleasant Ave,55419,Minneapolis,MN,44.922634,-93.28353,463500.0,1684479600000,2.0,3.0,2105.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,478300.0,2800,False,False,RECENTLY_SOLD,463500.0,True,False,False,USD,USA,468000.0,6098.4,sqft,False,,,,,,,,,4414 Pleasant Ave,https://www.zillow.com/homedetails/4414-Pleasant-Ave-Minneapolis-MN-55419/1782876_zpid/,170.82142857142858
1848483,https://photos.zillowstatic.com/fp/3979a8bb60e294407f1054d6ccd74e47-p_e.jpg,/homedetails/5245-Ewing-Ave-S-Minneapolis-MN-55410/1848483_zpid/,5245 Ewing Ave S,55410,Minneapolis,MN,44.90757,-93.32738,630000.0,1684393200000,2.0,4.0,2702.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,650100.0,3475,False,False,RECENTLY_SOLD,630000.0,True,False,False,USD,USA,634000.0,5227.2,sqft,False,,,,,,,,,5245 Ewing Ave S,https://www.zillow.com/homedetails/5245-Ewing-Ave-S-Minneapolis-MN-55410/1848483_zpid/,187.0791366906475
1912629,https://photos.zillowstatic.com/fp/776e67213b94b482bab3ea136a3ba6a5-p_e.jpg,/homedetails/5941-14th-Ave-S-Minneapolis-MN-55417/1912629_zpid/,5941 14th Ave S,55417,Minneapolis,MN,44.89462,-93.25498,375000.0,1684393200000,2.0,3.0,2054.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,387000.0,2784,False,False,RECENTLY_SOLD,375000.0,True,False,False,USD,USA,337000.0,7840.8,sqft,False,,,,,,,,,5941 14th Ave S,https://www.zillow.com/homedetails/5941-14th-Ave-S-Minneapolis-MN-55417/1912629_zpid/,139.00862068965517
1811313,https://photos.zillowstatic.com/fp/2f0670863895180373f9d211fd34e123-p_e.jpg,/homedetails/4705-30th-Ave-S-Minneapolis-MN-55406/1811313_zpid/,4705 30th Ave S,55406,Minneapolis,MN,44.91788,-93.2292,657000.0,1684220400000,2.0,3.0,2102.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,677900.0,3494,False,False,RECENTLY_SOLD,657000.0,True,False,False,USD,USA,527000.0,0.33999999999999997,acres,False,,,,,,,,,4705 30th Ave S,https://www.zillow.com/homedetails/4705-30th-Ave-S-Minneapolis-MN-55406/1811313_zpid/,194.01831711505437
1820751,https://photos.zillowstatic.com/fp/9df40b583e7085846427254e0962a8db-p_e.jpg,/homedetails/5200-16th-Ave-S-Minneapolis-MN-55417/1820751_zpid/,5200 16th Ave S,55417,Minneapolis,MN,44.908722,-93.251526,490000.0,1684220400000,2.0,3.0,2285.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,505600.0,2999,False,False,RECENTLY_SOLD,490000.0,True,False,False,USD,USA,456000.0,6098.4,sqft,False,,,,,,,,,5200 16th Ave S,https://www.zillow.com/homedetails/5200-16th-Ave-S-Minneapolis-MN-55417/1820751_zpid/,168.5895298432811
1821106,https://photos.zillowstatic.com/fp/e48f3b1908ef6334652b6d767907385a-p_e.jpg,/homedetails/1330-Monroe-St-NE-Minneapolis-MN-55413/1821106_zpid/,1330 Monroe St NE,55413,Minneapolis,MN,45.001865,-93.25281,275000.0,1684134000000,3.0,3.0,2354.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,284600.0,2695,False,False,RECENTLY_SOLD,275000.0,True,False,False,USD,USA,368000.0,5227.2,sqft,False,,,,,,,,,1330 Monroe St NE,https://www.zillow.com/homedetails/1330-Monroe-St-NE-Minneapolis-MN-55413/1821106_zpid/,105.60296846011131
1821529,https://photos.zillowstatic.com/fp/998b1cdc4f9f4681e74900232f77dea6-p_e.jpg,/homedetails/221-12th-Ave-NE-Minneapolis-MN-55413/1821529_zpid/,221 12th Ave NE,55413,Minneapolis,MN,45.00014,-93.26512,440000.0,1684134000000,2.0,4.0,2288.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,454000.0,2700,False,False,RECENTLY_SOLD,440000.0,True,False,False,USD,USA,331000.0,0.25,acres,False,,,,,,,,,221 12th Ave NE,https://www.zillow.com/homedetails/221-12th-Ave-NE-Minneapolis-MN-55413/1821529_zpid/,168.14814814814815
1849252,https://photos.zillowstatic.com/fp/eb33fa29b4b32e522b0603d9b29e4964-p_e.jpg,/homedetails/5117-Vincent-Ave-S-Minneapolis-MN-55410/1849252_zpid/,5117 Vincent Ave S,55410,Minneapolis,MN,44.910046,-93.31594,685000.0,1684134000000,3.0,4.0,2202.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,706800.0,3644,False,False,RECENTLY_SOLD,685000.0,True,False,False,USD,USA,593000.0,5227.2,sqft,False,,,,,,,,,5117 Vincent Ave S,https://www.zillow.com/homedetails/5117-Vincent-Ave-S-Minneapolis-MN-55410/1849252_zpid/,193.96267837541163
1820746,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=44.908164978027344,-93.25082397460938&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=OlIsZQlmdJS_dfzk4-I6NBYNTZA=",/homedetails/5217-16th-Ave-S-Minneapolis-MN-55417/1820746_zpid/,5217 16th Ave S,55417,Minneapolis,MN,44.908165,-93.250824,571000.0,1683874800000,3.0,3.0,2200.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,589200.0,2998,False,False,RECENTLY_SOLD,571000.0,True,False,False,USD,USA,521000.0,6098.4,sqft,False,,,,,,,,,5217 16th Ave S,https://www.zillow.com/homedetails/5217-16th-Ave-S-Minneapolis-MN-55417/1820746_zpid/,196.53102068045362
101661862,https://photos.zillowstatic.com/fp/c4ca46aaa2b04dd5cc0c25e76d348e9a-p_e.jpg,/homedetails/3633-Snelling-Ave-Minneapolis-MN-55406/101661862_zpid/,3633 Snelling Ave,55406,Minneapolis,MN,44.93683,-93.22712,424900.0,1683874800000,3.0,4.0,2448.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,439700.0,3427,False,False,RECENTLY_SOLD,424900.0,True,False,False,USD,USA,417000.0,6098.4,sqft,False,,,,,,,,,3633 Snelling Ave,https://www.zillow.com/homedetails/3633-Snelling-Ave-Minneapolis-MN-55406/101661862_zpid/,128.3046396264955
1837414,https://photos.zillowstatic.com/fp/5e4d9fd1e898521ce05efe5c861c1df3-p_e.jpg,/homedetails/1321-W-Minnehaha-Pkwy-Minneapolis-MN-55419/1837414_zpid/,1321 W Minnehaha Pkwy,55419,Minneapolis,MN,44.910072,-93.29884,663000.0,1683788400000,2.0,3.0,2002.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,686100.0,3529,False,False,RECENTLY_SOLD,663000.0,True,False,False,USD,USA,691000.0,9583.2,sqft,False,,,,,,,,,1321 W Minnehaha Pkwy,https://www.zillow.com/homedetails/1321-W-Minnehaha-Pkwy-Minneapolis-MN-55419/1837414_zpid/,194.41768206290735
1919793,https://photos.zillowstatic.com/fp/7ce549c4386a2264a7f84c54709105ed-p_e.jpg,/homedetails/5508-Nokomis-Ave-S-Minneapolis-MN-55417/1919793_zpid/,5508 Nokomis Ave S,55417,Minneapolis,MN,44.90311,-93.22887,330100.0,1683702000000,2.0,3.0,2100.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,341600.0,2800,False,False,RECENTLY_SOLD,330100.0,True,False,False,USD,USA,362000.0,6534.0,sqft,False,,,,,,,,,5508 Nokomis Ave S,https://www.zillow.com/homedetails/5508-Nokomis-Ave-S-Minneapolis-MN-55417/1919793_zpid/,122.0
1717170,https://photos.zillowstatic.com/fp/bc8db4c6b9d952e9636353191e6795e5-p_e.jpg,/homedetails/3033-Fremont-Ave-S-Minneapolis-MN-55408/1717170_zpid/,3033 Fremont Ave S,55408,Minneapolis,MN,44.947174,-93.29539,400000.0,1683529200000,2.0,5.0,2235.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,413900.0,3194,False,False,RECENTLY_SOLD,400000.0,True,False,False,USD,USA,435000.0,6098.4,sqft,False,,,,,,,,,3033 Fremont Ave S,https://www.zillow.com/homedetails/3033-Fremont-Ave-S-Minneapolis-MN-55408/1717170_zpid/,129.58672510958047
2009914,https://photos.zillowstatic.com/fp/3c03838675c1ab16393017e417e9fb06-p_e.jpg,/homedetails/2505-Pleasant-Ave-Minneapolis-MN-55404/2009914_zpid/,2505 Pleasant Ave,55404,Minneapolis,MN,44.95705,-93.282486,489000.0,1683529200000,3.0,6.0,3170.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,524600.0,3698,False,False,RECENTLY_SOLD,489000.0,True,False,False,USD,USA,492000.0,7405.2,sqft,False,,,,,,,,,2505 Pleasant Ave,https://www.zillow.com/homedetails/2505-Pleasant-Ave-Minneapolis-MN-55404/2009914_zpid/,141.86046511627907
1792013,https://photos.zillowstatic.com/fp/a31dec5d168c4bf15d3868cad5ba1b2d-p_e.jpg,/homedetails/4253-Portland-Ave-Minneapolis-MN-55407/1792013_zpid/,4253 Portland Ave,55407,Minneapolis,MN,44.925293,-93.267166,415000.0,1683270000000,3.0,3.0,2462.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,429400.0,3169,False,False,RECENTLY_SOLD,415000.0,True,False,False,USD,USA,441000.0,6534.0,sqft,False,,,,,,,,,4253 Portland Ave,https://www.zillow.com/homedetails/4253-Portland-Ave-Minneapolis-MN-55407/1792013_zpid/,135.500157778479
1905539,https://photos.zillowstatic.com/fp/9c3276f3edb3110e775319e0fc2e98ef-p_e.jpg,/homedetails/5704-Harriet-Ave-Minneapolis-MN-55419/1905539_zpid/,5704 Harriet Ave,55419,Minneapolis,MN,44.899353,-93.2861,529000.0,1683097200000,3.0,3.0,2009.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,519600.0,2800,False,False,RECENTLY_SOLD,529000.0,True,False,False,USD,USA,427000.0,6534.0,sqft,False,,,,,,,,,5704 Harriet Ave,https://www.zillow.com/homedetails/5704-Harriet-Ave-Minneapolis-MN-55419/1905539_zpid/,185.57142857142858
1840035,https://photos.zillowstatic.com/fp/e6feb8149f49f047966bb5fc3aa8b6cf-p_e.jpg,/homedetails/1629-Bryant-Ave-N-Minneapolis-MN-55411/1840035_zpid/,1629 Bryant Ave N,55411,Minneapolis,MN,44.99614,-93.29149,328000.0,1682924400000,3.0,4.0,2816.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,339300.0,3200,False,False,RECENTLY_SOLD,328000.0,True,False,False,USD,USA,226000.0,10018.8,sqft,False,,,,,,,,,1629 Bryant Ave N,https://www.zillow.com/homedetails/1629-Bryant-Ave-N-Minneapolis-MN-55411/1840035_zpid/,106.03125
1850117,https://photos.zillowstatic.com/fp/2dc534832b411b078d066782c45f3d36-p_e.jpg,/homedetails/2131-Queen-Ave-N-Minneapolis-MN-55411/1850117_zpid/,2131 Queen Ave N,55411,Minneapolis,MN,45.00155,-93.30984,265000.0,1682924400000,2.0,6.0,2784.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,274100.0,3194,False,False,RECENTLY_SOLD,265000.0,True,False,False,USD,USA,171000.0,5662.8,sqft,False,,,,,,,,,2131 Queen Ave N,https://www.zillow.com/homedetails/2131-Queen-Ave-N-Minneapolis-MN-55411/1850117_zpid/,85.81715716969317
1851132,https://photos.zillowstatic.com/fp/6510538a62d9c2d9c1dd0529affb0869-p_e.jpg,/homedetails/1523-Sheridan-Ave-N-Minneapolis-MN-55411/1851132_zpid/,1523 Sheridan Ave N,55411,Minneapolis,MN,44.99481,-93.312416,315000.0,1682924400000,3.0,3.0,2156.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,325900.0,2500,False,False,RECENTLY_SOLD,315000.0,True,False,False,USD,USA,259000.0,5227.2,sqft,False,,,,,,,,,1523 Sheridan Ave N,https://www.zillow.com/homedetails/1523-Sheridan-Ave-N-Minneapolis-MN-55411/1851132_zpid/,130.36
71820208,https://photos.zillowstatic.com/fp/29d77244ad15d1b084faf5f3fca8e95d-p_e.jpg,/homedetails/2410-13th-Ave-S-Minneapolis-MN-55404/71820208_zpid/,2410 13th Ave S,55404,Minneapolis,MN,44.958652,-93.25653,380000.0,1682924400000,3.0,3.0,2183.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,383000.0,2999,False,False,RECENTLY_SOLD,380000.0,True,False,False,USD,USA,371000.0,5662.8,sqft,False,,,,,,,,,2410 13th Ave S,https://www.zillow.com/homedetails/2410-13th-Ave-S-Minneapolis-MN-55404/71820208_zpid/,127.70923641213739
1887238,https://photos.zillowstatic.com/fp/9570285512251403b9ee3d3751f66752-p_e.jpg,/homedetails/1221-Queen-Ave-N-Minneapolis-MN-55411/1887238_zpid/,1221 Queen Ave N,55411,Minneapolis,MN,44.990215,-93.30988,290000.0,1682665200000,3.0,5.0,3628.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,300000.0,3394,False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,366000.0,0.25,acres,False,,,,,,,,,1221 Queen Ave N,https://www.zillow.com/homedetails/1221-Queen-Ave-N-Minneapolis-MN-55411/1887238_zpid/,88.39127872716558
1896718,https://photos.zillowstatic.com/fp/2ef0c4707077993b949decd0db88fb10-p_e.jpg,/homedetails/5828-Morgan-Ave-S-Minneapolis-MN-55419/1896718_zpid/,5828 Morgan Ave S,55419,Minneapolis,MN,44.896805,-93.30509,725000.0,1682665200000,4.0,5.0,2838.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,750100.0,3866,False,False,RECENTLY_SOLD,725000.0,True,False,False,USD,USA,761000.0,6098.4,sqft,False,,,,,,,,,5828 Morgan Ave S,https://www.zillow.com/homedetails/5828-Morgan-Ave-S-Minneapolis-MN-55419/1896718_zpid/,194.02483186756336
1905976,https://photos.zillowstatic.com/fp/fcbb3728d0cb6e19481b4f82498f601f-p_e.jpg,/homedetails/5841-Grand-Ave-S-Minneapolis-MN-55419/1905976_zpid/,5841 Grand Ave S,55419,Minneapolis,MN,44.89646,-93.284294,425000.0,1682665200000,3.0,4.0,2046.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,439700.0,2800,False,False,RECENTLY_SOLD,425000.0,True,False,False,USD,USA,338000.0,5227.2,sqft,False,,,,,,,,,5841 Grand Ave S,https://www.zillow.com/homedetails/5841-Grand-Ave-S-Minneapolis-MN-55419/1905976_zpid/,157.03571428571428
1887234,https://photos.zillowstatic.com/fp/a4e7ed18807c75b6275277a61c2b9456-p_e.jpg,/homedetails/1245-Queen-Ave-N-Minneapolis-MN-55411/1887234_zpid/,1245 Queen Ave N,55411,Minneapolis,MN,44.990936,-93.309875,330000.0,1682578800000,2.0,4.0,2288.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,341400.0,2500,False,False,RECENTLY_SOLD,330000.0,True,False,False,USD,USA,319000.0,8276.4,sqft,False,,,,,,,,,1245 Queen Ave N,https://www.zillow.com/homedetails/1245-Queen-Ave-N-Minneapolis-MN-55411/1887234_zpid/,136.56
101676927,https://photos.zillowstatic.com/fp/1521d46c0cd128556ec9162ee75b33bb-p_e.jpg,/homedetails/3125-Garfield-St-NE-Minneapolis-MN-55418/101676927_zpid/,3125 Garfield St NE,55418,Minneapolis,MN,45.024876,-93.232895,517000.0,1682578800000,2.0,3.0,2202.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,534900.0,2600,False,False,RECENTLY_SOLD,517000.0,True,False,False,USD,USA,532000.0,5227.2,sqft,False,,,,,,,,,3125 Garfield St NE,https://www.zillow.com/homedetails/3125-Garfield-St-NE-Minneapolis-MN-55418/101676927_zpid/,205.73076923076923
1759875,https://photos.zillowstatic.com/fp/6c93cd71dfda131504e00e19a431336b-p_e.jpg,/homedetails/4109-Xerxes-Ave-S-Minneapolis-MN-55410/1759875_zpid/,4109 Xerxes Ave S,55410,Minneapolis,MN,44.92834,-93.31843,750000.0,1682406000000,3.0,3.0,2408.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,776100.0,4002,False,False,RECENTLY_SOLD,750000.0,True,False,False,USD,USA,725000.0,0.27999999999999997,acres,False,,,,,,,,,4109 Xerxes Ave S,https://www.zillow.com/homedetails/4109-Xerxes-Ave-S-Minneapolis-MN-55410/1759875_zpid/,193.928035982009
1783134,https://photos.zillowstatic.com/fp/c44a98449555e77ee33a274e3ffc2cda-p_e.jpg,/homedetails/4214-5th-Ave-S-Minneapolis-MN-55409/1783134_zpid/,4214 5th Ave S,55409,Minneapolis,MN,44.926346,-93.269226,379000.0,1682406000000,2.0,4.0,2350.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,392200.0,3249,False,False,RECENTLY_SOLD,379000.0,True,False,False,USD,USA,369000.0,5227.2,sqft,False,,,,,,,,,4214 5th Ave S,https://www.zillow.com/homedetails/4214-5th-Ave-S-Minneapolis-MN-55409/1783134_zpid/,120.71406586642044
1920968,https://photos.zillowstatic.com/fp/4ca2156f033f1597b357174aabf32ba4-p_e.jpg,/homedetails/1087-17th-Ave-SE-Minneapolis-MN-55414/1920968_zpid/,1087 17th Ave SE,55414,Minneapolis,MN,44.990425,-93.2286,415000.0,1682406000000,3.0,4.0,2628.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,429400.0,2949,False,False,RECENTLY_SOLD,415000.0,True,False,False,USD,USA,512000.0,5227.2,sqft,False,,,,,,,,,1087 17th Ave SE,https://www.zillow.com/homedetails/1087-17th-Ave-SE-Minneapolis-MN-55414/1920968_zpid/,145.60868090878265
